"configuration","problem","model","data_file","status","time","run","objective"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.2","raw","10036"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.29","raw","10035"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.39","raw","10034"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.48","raw","10033"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.58","raw","10032"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.67","raw","10031"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.79","raw","10030"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.88","raw","10029"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","39.97","raw","10028"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.07","raw","10027"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.16","raw","10026"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.26","raw","10025"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.37","raw","10024"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.46","raw","10023"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.56","raw","10022"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.65","raw","10021"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.75","raw","10020"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.84","raw","10019"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","40.96","raw","10018"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.05","raw","10017"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.15","raw","10016"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.24","raw","10015"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.34","raw","10014"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.43","raw","10013"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.54","raw","10012"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.64","raw","10011"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.73","raw","10010"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.83","raw","10009"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","41.92","raw","10008"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.02","raw","10007"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.13","raw","10006"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.22","raw","10005"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.32","raw","10004"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.41","raw","10003"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.51","raw","10002"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.61","raw","10001"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.73","raw","10000"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.82","raw","9999"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","42.92","raw","9998"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.01","raw","9997"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.11","raw","9996"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.2","raw","9995"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.32","raw","9994"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.41","raw","9993"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.5","raw","9992"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.6","raw","9991"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.69","raw","9990"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.79","raw","9989"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","43.9","raw","9988"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.0","raw","9987"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.09","raw","9986"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.19","raw","9985"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.28","raw","9984"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.38","raw","9983"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.49","raw","9982"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.58","raw","9981"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.68","raw","9980"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.77","raw","9979"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.87","raw","9978"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","44.96","raw","9977"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.08","raw","9976"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.17","raw","9975"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.26","raw","9974"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.36","raw","9973"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.45","raw","9972"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.55","raw","9971"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.66","raw","9970"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.76","raw","9969"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.85","raw","9968"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","45.95","raw","9967"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.04","raw","9966"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.13","raw","9965"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.25","raw","9964"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.34","raw","9963"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.44","raw","9962"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.53","raw","9961"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.63","raw","9960"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.72","raw","9959"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.83","raw","9958"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","46.93","raw","9957"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.02","raw","9956"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.12","raw","9955"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.21","raw","9954"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.31","raw","9953"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.42","raw","9952"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.52","raw","9951"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.61","raw","9950"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.71","raw","9949"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.8","raw","9948"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","47.9","raw","9947"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.01","raw","9946"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.11","raw","9945"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.2","raw","9944"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.29","raw","9943"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.39","raw","9942"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.48","raw","9941"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.6","raw","9940"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.69","raw","9939"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.79","raw","9938"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.88","raw","9937"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","48.98","raw","9936"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.08","raw","9935"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.19","raw","9934"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.29","raw","9933"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.38","raw","9932"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.47","raw","9931"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.57","raw","9930"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.66","raw","9929"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.78","raw","9928"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.87","raw","9927"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","49.97","raw","9926"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.06","raw","9925"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.16","raw","9924"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.25","raw","9923"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.36","raw","9922"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.46","raw","9921"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.55","raw","9920"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.65","raw","9919"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.74","raw","9918"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.84","raw","9917"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","50.95","raw","9916"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.04","raw","9915"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.14","raw","9914"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.23","raw","9913"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.33","raw","9912"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.42","raw","9911"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.54","raw","9910"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.63","raw","9909"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.73","raw","9908"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.82","raw","9907"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","51.91","raw","9906"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.01","raw","9905"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.12","raw","9904"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.22","raw","9903"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.31","raw","9902"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.41","raw","9901"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.5","raw","9900"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.6","raw","9899"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.71","raw","9898"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.81","raw","9897"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.9","raw","9896"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","52.99","raw","9895"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.09","raw","9894"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.18","raw","9893"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.3","raw","9892"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.39","raw","9891"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.49","raw","9890"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.58","raw","9889"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.68","raw","9888"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.77","raw","9887"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.89","raw","9886"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","53.98","raw","9885"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.08","raw","9884"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.17","raw","9883"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.26","raw","9882"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.36","raw","9881"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.47","raw","9880"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.57","raw","9879"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.66","raw","9878"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.76","raw","9877"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.85","raw","9876"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","54.95","raw","9875"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.06","raw","9874"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.16","raw","9873"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.25","raw","9872"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.34","raw","9871"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.44","raw","9870"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.54","raw","9869"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.65","raw","9868"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.75","raw","9867"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.84","raw","9866"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","55.93","raw","9865"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.03","raw","9864"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.12","raw","9863"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.24","raw","9862"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.33","raw","9861"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.43","raw","9860"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.52","raw","9859"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.61","raw","9858"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.71","raw","9857"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.82","raw","9856"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","56.92","raw","9855"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.01","raw","9854"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.11","raw","9853"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.2","raw","9852"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.3","raw","9851"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.41","raw","9850"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.51","raw","9849"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.6","raw","9848"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.69","raw","9847"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.79","raw","9846"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","57.88","raw","9845"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.0","raw","9844"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.09","raw","9843"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.18","raw","9842"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.28","raw","9841"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.37","raw","9840"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.47","raw","9839"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.58","raw","9838"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.67","raw","9837"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.77","raw","9836"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.86","raw","9835"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","58.96","raw","9834"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.05","raw","9833"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.16","raw","9832"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.26","raw","9831"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.35","raw","9830"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.45","raw","9829"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.54","raw","9828"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.64","raw","9827"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.75","raw","9826"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.85","raw","9825"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","59.94","raw","9824"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.04","raw","9823"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.13","raw","9822"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.23","raw","9821"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.34","raw","9820"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.44","raw","9819"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.53","raw","9818"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.63","raw","9817"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.72","raw","9816"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.82","raw","9815"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","60.93","raw","9814"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.02","raw","9813"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.12","raw","9812"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.21","raw","9811"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.31","raw","9810"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.4","raw","9809"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.52","raw","9808"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.61","raw","9807"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.71","raw","9806"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.8","raw","9805"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","61.9","raw","9804"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.0","raw","9803"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.11","raw","9802"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.2","raw","9801"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.3","raw","9800"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.39","raw","9799"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.49","raw","9798"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.58","raw","9797"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.7","raw","9796"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.79","raw","9795"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.89","raw","9794"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","62.98","raw","9793"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.08","raw","9792"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.17","raw","9791"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.29","raw","9790"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.38","raw","9789"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.48","raw","9788"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.57","raw","9787"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.67","raw","9786"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.76","raw","9785"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.88","raw","9784"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","63.97","raw","9783"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.069999","raw","9782"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.16","raw","9781"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.26","raw","9780"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.36","raw","9779"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.47","raw","9778"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.56","raw","9777"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.66","raw","9776"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.75","raw","9775"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.849999","raw","9774"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","64.94","raw","9773"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.06","raw","9772"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.15","raw","9771"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.25","raw","9770"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.34","raw","9769"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.44","raw","9768"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.53","raw","9767"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.65","raw","9766"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.739999","raw","9765"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.84","raw","9764"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","65.93","raw","9763"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.03","raw","9762"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.12","raw","9761"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.239999","raw","9760"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.33","raw","9759"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.43","raw","9758"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.519999","raw","9757"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.62","raw","9756"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.709999","raw","9755"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.83","raw","9754"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","66.92","raw","9753"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.01","raw","9752"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.11","raw","9751"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.2","raw","9750"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.3","raw","9749"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.41","raw","9748"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.51","raw","9747"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.6","raw","9746"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.69","raw","9745"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.79","raw","9744"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","67.88","raw","9743"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.0","raw","9742"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.09","raw","9741"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.19","raw","9740"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.28","raw","9739"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.39","raw","9738"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.49","raw","9737"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.6","raw","9736"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.7","raw","9735"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.79","raw","9734"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.89","raw","9733"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","68.98","raw","9732"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.08","raw","9731"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.19","raw","9730"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.29","raw","9729"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.38","raw","9728"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.47","raw","9727"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.57","raw","9726"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.66","raw","9725"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.78","raw","9724"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.87","raw","9723"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","69.96","raw","9722"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.06","raw","9721"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.15","raw","9720"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.25","raw","9719"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.36","raw","9718"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.46","raw","9717"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.55","raw","9716"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.65","raw","9715"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.74","raw","9714"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.84","raw","9713"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","70.95","raw","9712"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.05","raw","9711"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.14","raw","9710"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.24","raw","9709"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.33","raw","9708"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.43","raw","9707"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.54","raw","9706"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.64","raw","9705"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.73","raw","9704"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.83","raw","9703"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","71.92","raw","9702"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","72.02","raw","9701"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","72.13","raw","9700"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","72.22","raw","9699"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","72.32","raw","9698"
"chuffed","tablelayout","TableLayout.mzn","30970.dzn","","72.41","raw","9697"
