"configuration","problem","model","data_file","status","time","run","objective"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","400.95","raw","1024"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","407.38","raw","1030"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","0.28","raw","523"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","0.78","raw","573"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","1.37","raw","614"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","1.55","raw","634"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","1.63","raw","713"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","24.12","raw","726"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","77.44","raw","737"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","77.45","raw","799"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","8.34","raw","486"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","17.98","raw","527"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","146.95","raw","768"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_4.dzn","","232.08","raw","832"
"gecode","orienteering","orienteering-control.mzn","orienteering_t_hard_1.dzn","","0.23","raw","4731"
"gecode","orienteering","orienteering-control.mzn","orienteering_t_hard_1.dzn","","0.24","raw","4783"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","6.15","raw","407"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","11.97","raw","957"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","20.39","raw","1407"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","47.72","raw","1561"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","57.48","raw","1605"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_3.dzn","","86.64","raw","1618"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","4.22","raw","499"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","7.57","raw","559"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","10.96","raw","681"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","14.25","raw","691"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_4.dzn","","4.26","raw","245"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_4.dzn","","7.75","raw","262"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_4.dzn","","11.6","raw","493"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_easy_4.dzn","","15.25","raw","545"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_4.dzn","","7.86","raw","462"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_4.dzn","","14.39","raw","717"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_4.dzn","","27.22","raw","1077"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_4.dzn","","151.08","raw","1187"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_4.dzn","","591.99","raw","1190"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.16","raw","431"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.18","raw","489"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.19","raw","533"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.64","raw","546"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.72","raw","604"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","1.73","raw","634"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","4.15","raw","652"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","4.15","raw","718"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","4.16","raw","749"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","10.87","raw","769"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","11.57","raw","838"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","26.0","raw","856"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","27.04","raw","884"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","27.22","raw","899"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","29.23","raw","901"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","32.049999","raw","905"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","44.41","raw","924"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","44.41","raw","926"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","44.52","raw","939"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","58.86","raw","943"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","73.78","raw","997"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","92.55","raw","1009"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","92.7","raw","1015"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","92.99","raw","1023"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","93.01","raw","1025"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","96.81","raw","1028"
"chuffed","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","96.99","raw","1030"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","6.98","raw","515"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","15.9","raw","664"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","27.64","raw","948"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","38.11","raw","1014"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_medium_5.dzn","","136.02","raw","1035"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.08","raw","397"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.09","raw","484"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.1","raw","534"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.11","raw","541"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.11","raw","609"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.13","raw","718"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.16","raw","769"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.29","raw","810"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","0.44","raw","875"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","1.2","raw","882"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","1.99","raw","891"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","3.2","raw","911"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","3.33","raw","929"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","3.67","raw","962"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","4.45","raw","992"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","6.35","raw","1009"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","7.56","raw","1051"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","18.18","raw","1101"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","19.82","raw","1125"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","20.82","raw","1180"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","26.54","raw","1192"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","29.27","raw","1203"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","43.6","raw","1239"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","43.79","raw","1255"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","119.22","raw","1267"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","229.1","raw","1273"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","229.74","raw","1274"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","229.87","raw","1289"
"gecode","orienteering","orienteering-control.mzn","orienteering_medium_1.dzn","","344.74","raw","1335"
"gecode","orienteering","orienteering-control.mzn","orienteering_t_hard_2.dzn","","0.15","raw","4791"
"gecode","orienteering","orienteering-control.mzn","orienteering_t_hard_2.dzn","","0.17","raw","4850"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","7.0","raw","0"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","15.15","raw","328"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","124.38","raw","943"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","0.07","raw","184"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","0.12","raw","475"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","0.15","raw","533"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","0.6","raw","745"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","2.21","raw","767"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","2.92","raw","776"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","2.97","raw","786"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","6.69","raw","830"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","6.91","raw","842"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","6.91","raw","870"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","11.36","raw","879"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_3.dzn","","11.47","raw","943"
"chuffed","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","0.11","raw","683"
"chuffed","orienteering","orienteering-control.mzn","orienteering_easy_3.dzn","","0.12","raw","691"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.08","raw","136"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.1","raw","248"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.15","raw","367"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.21","raw","513"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.29","raw","586"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","3.63","raw","595"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","3.64","raw","598"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","3.64","raw","615"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","3.65","raw","618"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","5.76","raw","647"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","6.22","raw","670"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","46.86","raw","672"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","62.71","raw","741"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","64.04","raw","745"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","121.37","raw","747"
"chuffed","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","272.2","raw","769"
"chuffed","orienteering","orienteering-control.mzn","orienteering_t_hard_1.dzn","","49.01","raw","380"
"chuffed","orienteering","orienteering-control.mzn","orienteering_t_hard_1.dzn","","354.04","raw","4534"
"chuffed","orienteering","orienteering-control.mzn","orienteering_t_hard_1.dzn","","356.38","raw","4574"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.07","raw","210"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.07","raw","311"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.08","raw","330"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.08","raw","354"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.08","raw","398"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.1","raw","421"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.1","raw","434"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.11","raw","442"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.11","raw","461"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.12","raw","487"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.13","raw","508"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.19","raw","548"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.19","raw","567"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.19","raw","614"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_2.dzn","","0.2","raw","628"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_5.dzn","","0.07","raw","386"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_5.dzn","","0.07","raw","414"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_5.dzn","","0.08","raw","440"
"gecode","orienteering","orienteering-control.mzn","orienteering_easy_5.dzn","","0.08","raw","445"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","9.14","raw","416"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","20.08","raw","432"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","118.29","raw","720"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","346.75","raw","769"
"picat_sat","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","500.63","raw","771"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.07","raw","465"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.08","raw","516"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.09","raw","519"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.09","raw","557"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.09","raw","661"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","0.31","raw","720"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","1.53","raw","739"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","1.65","raw","749"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","1.95","raw","758"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","3.43","raw","762"
"gecode","orienteering","orienteering-control.mzn","orienteering_n_medium_5.dzn","","5.63","raw","771"
